symbol,_J,_U
SH603501,-19.219765887012,-0.113746763474
SZ002288,-17.516335139696,1.628531151068
SZ300373,-106.074430493948,0.316003009092
SH603290,-1.743141409783,-19.253876009679
SZ300139,0.526746464441,-5.957823600161
SZ002916,-23.029113869991,-0.586508819043
SH603267,-5.807245637214,1.448813438656
SZ002636,0.151294090012,-3.448808620903
SZ300623,3.243401950855,-7.833108572289
SZ002938,20.546087080284,17.226042254112
SH605111,-6.983776780976,-28.75716447341
SH600770,-43.616373156239,1.744135677434
SZ002156,1.061964440026,-3.661172738111
SZ002049,-10.794342373879,2.06885394267
SZ300046,2.479721944085,-7.41523659242
SH603986,2.143801994846,-1.478989393032
SH605358,-3.450557587283,-0.517051355083
SZ002138,4.666657892215,-4.462233325384
SZ300782,-1.365629961557,1.182259114615
SH603005,107.020756309968,-2.856722748975
SZ002409,-14.263152893771,25.750334677733
SZ002384,10.662274829233,-2.233669992294
SH600360,0.767440908335,4.971399485031
SH600584,-36.44058290629,0.440434478271
SH603160,59.115003945427,-0.775925970737
SZ002185,1.005695475075,-19.075484977774
SZ002371,-14.938014631131,1.234037928331
SZ300476,-53.186167736451,-0.855710609663
SZ002463,94.346264920349,-0.827014072098
SH600563,-10.798228657543,1.216737517658
SH603678,-13.405729502223,1.059173385467
SZ300661,-364.354195114129,-2.616178574427
SH600460,-2.661654541471,1.42047117073
SZ300223,12.777723160441,1.109440906009
SH600183,60.180165624796,-0.19444110184
SZ300327,0.085323758843,9.712145599353
SZ300408,-15.008843913487,6.252557416458
SZ000636,2.761851088205,3.114711676989
SZ300671,3.993602295345,-1.178139269792
SZ300726,-2.509328727801,2.59838939629
SZ300346,-6.003694926277,-6.482334183841
SZ000733,-8.337924177212,3.85299085843
SH603920,11.576545838411,3.0089644598
SZ002759,-3.879574550274,6.187061991611
SH600690,-20.963411979795,1.712864509311
SZ002050,-28.216183581519,3.059220614547
SZ000333,-4.378819086117,1.56586458612
SZ000651,90.118161495861,-0.449039975605
SH601956,,
SZ002705,-789.566915024568,-2.245639855827
SH600336,-6.489624041623,-0.619250791142
SZ300894,,
SZ000521,-6.357860033172,4.179938601844
SZ002647,3.012206931442,1.801550789773
SH600705,-34.178074404383,-0.145517633328
SH601319,0.435469955931,-2.968399711541
SH601318,11.865833427032,-2.238281779041
SH601628,0.0,-7.078635657044
SZ000987,0.0,-1.278652570036
SH601601,-0.0,-0.652643501
SH601336,11.719095319647,4.642558887743
SZ002555,-0.0,0.597076459288
SZ002624,-28.198859425081,0.829347486201
SH600381,-20.655379364747,0.524964667445
SZ002131,0.547629196861,4.901457091499
SZ002739,-39.353828746535,-0.019016263424
SZ002174,5.108525963695,18.075594591874
SZ002602,0.0,-12.078969690772
SH603444,-0.0,1.068498177175
SZ300315,0.0,-4.346879974373
SZ300418,0.0,-9.035970540798
SZ002607,21.820877049062,0.779183615894
SZ000676,-36.742783495091,-0.016184829505
SZ002027,0.818721440021,-0.887865932122
SZ000155,-11.524519268943,9.355460109418
SZ000591,-16.798302305392,2.812517427136
SH600509,-5.355593675275,1.591763806664
SZ000791,-11.050231884556,46.919965921577
SH601908,-11.507666652411,1.63034736258
SH601016,-16.471976749688,3.563849910017
SH601222,-20.173852327561,2.387782386883
SH601619,-10.699094271258,21.003915054802
SH600956,-10.274165668169,3.147396670029
SH600900,13.305011058815,7.027002137371
SZ003816,-12.34205982876,3.343715003363
SH601778,-7.988109284062,-2.592014951935
SH601985,-6.621754598441,-6.499533952131
SZ000027,-7.780099978266,9.231197066755
SZ000993,-6.338104378722,3.244611275632
SZ000899,-8.46122536156,7.668072604082
SZ000767,-11.87903422486,2.478548791305
SZ001896,-8.562801424047,6.615187608637
SZ002617,-20.486627673723,3.496555798899
SH600732,-24.920377397359,-2.579276568057
SZ002518,-28.321253134554,-0.236170382305
SH601012,-9.867765786229,5.569489192126
SH601218,-17.538534963396,5.416227936814
SH603195,-18.746148444769,2.04289203471
SH603618,-31.482979241052,4.593330833172
SZ002196,7.892372408647,-0.913348359271
SH603025,-7.058506993127,18.877200625673
SH601179,-11.961347855867,-4.789667674009
SH600438,-11.073263374266,7.360845057148
SZ300443,-11.778417114472,-2.201830507201
SH603806,-6.414487086926,171.277882175766
