symbol,_J,_U
UAL,0.0,-0.0
INO,0.0,-0.0
FSLY,0.0,0.0
AAL,0.0,0.0
NVAX,0.0,0.0
DAL,0.0,-0.0
WKHS,0.0,0.0
NCLH,0.0,-0.0
BYND,0.0,0.0
RCL,0.0,0.0
WORK,0.0,0.0
CCL,0.0,0.0
FE,-0.0,0.0
LVGO,-0.0,-0.0
COUP,0.0,0.0
TDOC,-0.0,-0.0
WYNN,0.0,-0.0
SPG,0.0,0.0
GSX,0.0,0.0
OXY,0.0,0.0
PCG,0.0,0.0
MGM,0.0,-0.0
ZS,-0.0,0.0
CZR,0.0,0.0
MXIM,0.0,0.0
PENN,0.0,0.0
BILI,-0.0,0.0
CTXS,0.0,0.0
EXPE,-0.0,-0.0
DPZ,0.0,-0.0
ETSY,-0.0,0.0
MPC,0.0,-0.0
QDEL,-0.0,0.0
PLUG,0.0,0.0
GPS,-0.0,0.0
SLB,0.0,-0.0
VIAC,0.0,-0.0
ULTA,0.0,0.0
OSTK,0.0,-0.0
HAL,-0.0,-0.0
CHGG,0.0,0.0
FTNT,0.0,0.0
LYFT,0.0,0.0
VLO,0.0,0.0
TTWO,-0.0,-0.0
ENPH,0.0,0.0
NET,-0.0,0.0
DFS,-0.0,0.0
M,-0.0,0.0
DRI,0.0,0.0
AKAM,0.0,0.0
Z,0.0,0.0
PSX,0.0,0.0
AYX,-0.0,-0.0
ZNGA,-0.0,-0.0
WIX,0.0,0.0
RUN,0.0,0.0
SPAQ,0.0,0.0
ON,-0.0,0.0
RH,0.0,-0.0
KSS,-0.0,0.0
SEDG,0.0,0.0
TER,-0.0,0.0
TSCO,0.0,0.0
MDB,0.0,0.0
OKE,-0.0,-0.0
DGX,-0.0,0.0
ET,0.0,-0.0
EFX,0.0,0.0
BURL,0.0,0.0
TIF,-1.45647113594,-0.398586641802
BMRN,0.0,-0.0
PXD,0.0,-0.0
WAT,-0.0,0.0
LH,-0.0,0.0
AVB,0.0,0.0
LITE,-0.0,0.0
FLT,0.0,0.0
EQR,0.0,0.0
KSU,0.0,0.0
SAM,-0.0,-0.0
URI,0.0,0.0
SYF,0.0,0.0
CNP,-0.0,0.0
IPHI,0.0,-0.0
KEYS,-0.0,0.0
IQ,-0.675979983319,-0.446271929825
PHM,0.0,0.0
HZNP,0.0,-0.0
YNDX,0.0,-0.0
CFG,0.0,0.0
INCY,0.0,0.0
STX,0.0,0.0
KEY,0.0,0.0
ACAD,-0.0,0.0
CHKP,0.0,0.0
FFIV,-1.315206223396,-1.15660175378
GWW,0.0,0.0
QRVO,0.0,-0.0
JWN,0.0,0.0
LYV,0.0,0.0
JBLU,0.0,-0.0
KGC,0.0,-0.0
FIVN,-0.0,0.0
VMC,0.0,0.0
TCOM,0.0,0.0
CHRW,0.0,-0.0
JBHT,0.0,0.0
FITB,0.0,0.0
GNRC,-0.0,0.0
HOLX,-0.0,-0.0
OMC,0.0,0.0
HST,0.0,0.0
ALNY,0.0,0.0
MAS,0.0,0.0
BXP,0.0,0.0
TSN,0.0,0.0
VIPS,-0.0,0.0
CAG,0.0,0.0
MLM,-0.0,0.0
WY,0.0,0.0
ALLY,0.0,0.0
CMS,-0.0,0.0
CAH,0.0,-0.0
AEE,-0.0,0.0
FOXA,0.0,0.0
PLNT,0.0,0.0
CRSP,-0.0,0.0
EVRG,-0.0,0.0
RF,-0.0,0.0
GDS,-0.0,0.0
O,0.0,0.0
KMX,0.0,0.0
