symbol,_J,_U
06060,-0.0,4.212145104808
02601,-0.0,-1.242274578543
02628,0.0,0.0
01299,-0.0,0.107806280407
02318,0.0,0.0
01336,0.0,0.059532338308
00522,-0.0,-10.608750035535
01347,-0.0,-39.559087025931
00981,-0.405619834711,-0.0
00762,0.0,1.775926773455
00728,-2.544444444444,3.337651821862
00788,-1.92,-18.379487179487
00941,-3.99696969697,35.797494780789
03913,-2.462857142857,945.601773049714
06098,-0.587532467532,-0.0
01995,-0.0,-3.733492063492
01918,-0.0,-1.521749084249
01209,,
06049,0.0,-0.0
01113,0.113,4.167473215113
01109,-0.0,-20.206601586333
02202,-0.35,-1.111335555748
06666,,
00016,6.17,-3.595393199747
02007,0.0,0.0
00688,-0.0,-4.403119332608
02020,-2.949230769231,-2.671895598908
02331,0.0,1.309690789391
02313,-2.188125,-4927.831094054392
03800,-1.958882681564,8.138275650215
02338,-1.717697121402,4.222603582661
01108,-2.474,-14.254478598346
03808,-1.739817073171,21.235989172932
06865,2.94,-60.237572010678
00489,0.0,25.833982414069
00968,0.0,2.456822526814
02382,-0.0,-18.220117167954
02208,0.0,-7.443795163881
01766,-7.27,-32.559238873106
02018,0.0,-0.0
03898,-0.0,-39.333825265643
00819,0.0,14.003994558906
01919,0.0,1.793809816595
02982,-2.894822134387,78.354480188796
01799,-0.0,-102.623532841041
02688,-1.403902439024,inf
00916,-0.635643564356,-5.889813124869
00003,0.943125,11.077618478693
02899,-2.830588235294,-0.868135007141
00815,-0.970588235294,0.354838709677
06969,-0.0,-10.5651
01999,-1.533248407643,11.906417785235
01691,-0.0,-8.224399031695
09992,,
06690,,
06993,,
00669,-0.0,-0.0
03323,-1.32,-0.220494470916
00914,0.0,3.22536365295
06862,-2.151,2.849496887238
00520,-0.047111111111,-0.092674722698
09922,-2.333953488372,7.834504293521
00027,-0.704615384615,0.0
01928,2.88,-0.0
01088,0.0,0.597480097787
02013,-0.0,-7.730939139953
00772,-1.46566191446,9.374563347095
01610,-2.935,3.250027092261
01211,-0.0,-7.516203895566
02333,-0.0,8.893060836502
00175,-0.0,-0.770300838655
03606,-0.0,-19.232603884928
02238,0.0,2.423309805332
01316,-0.0,-0.0
00388,-0.0,-0.0
06030,0.0,-0.001068467069
03908,0.0,-0.0
08083,-0.0,-12.346620006828
09923,-2.490100558659,10.514800008506
03738,-2.14590051458,3.647581313175
03690,-0.0,-59.165763813653
09618,-0.0,-16.852880230687
00700,-0.0,-116.228471457265
03888,-0.0,-0.0
09988,-1.037866666667,-13.941155297533
00268,-0.0,-0.0
09698,-0.0,-28.881778881988
09999,-0.0,60.625538076908
00909,0.0,-3.705625467196
00354,-0.0,-40.474114642302
02400,-1.557090909091,3.946407537932
00799,-1.974226804124,6.41014827237
02883,-2.428493150685,32.574014973262
00883,-1.939259259259,-0.0
00386,-0.0,-0.0
00857,0.301818181818,0.0
01458,0.0,-1.54754350109
01579,-0.0,112.484602019972
00291,4.088888888889,0.0
09633,0.0,0.126729061867
06186,-0.0,-0.0
01876,inf,0.096619732628
00322,-1.095,0.0
02319,0.0,0.0
00168,0.343421052632,4.747645722201
01044,0.295555555556,-0.0
06808,2.37,2.673816901832
01772,-0.0,-4.289309698936
01378,0.616666666667,-1.000197316496
03993,0.0,-0.792928859521
01548,-0.12,-0.396584440228
01093,-2.073043478261,-6.618972165744
00867,-2.209512893983,0.0
01877,-0.0,3620.251923078502
03347,-0.0,0.465365497076
01177,0.0,-1.193013237252
09926,-2.215542857143,-33.720623700623
02269,-0.0,-11.639738113492
00460,-2.4225,5.042138402138
01801,-0.0,-1.833521590969
06855,-0.0,-4.230142142142
02359,-0.0,-6.410045408648
06618,,
00241,-0.0,-22.888659695817
02196,-1.934693877551,-10.699399399399
01099,-2.650666666667,10.862068965517
00570,-1.966153846154,0.0
01951,-0.0,-12.455381906229
06185,-1.754790697674,-192.864496124039
02186,-0.8675,1.168166753881
02500,-0.0,-2.728853027555
01066,3.271304347826,0.0
01833,-2.00183745583,5.622519962106
00853,-0.0,-2.312596348884
06078,-0.0,-33.652137133491
02158,,
00708,-0.0,24.249439851806
03968,-1.7375,-0.0
01658,-1.73387755102,15.473381394226
00939,-0.0,-0.818574815228
03988,0.0,-0.910822510823
02388,0.0,0.0
00005,0.0,-0.410336953495
01288,0.0,0.988986354776
00011,-0.676363636364,-0.0
01398,-0.586666666667,-14.000901662441
09901,99.48,62.464975543168
00839,-0.0,-0.0
00881,-2.785714285714,1.826261276311
06110,-2.1216,7.671074380165
00493,-1.918421052632,-145.799999999984
01810,0.0,4.755897603843
00992,-0.397488789238,-48.626040978186
00285,-0.540283286119,-28.491209914666
00763,-0.0,-76.746265664161
06088,-0.0,-26.924333333333
00001,0.831304347826,0.0
