symbol,_J,_U
SH605111,,
SH603068,0.913197145359,13.263377947108
SZ300346,0.02589920116,-0.491228386439
SH600584,5.115444752973,11.235985250026
SH603290,5.097761945903,-0.778639167493
SZ300046,3.280512564399,-1.986312937293
SZ300458,3.436106632898,1.245993975145
SH603501,2.707067616593,-2.266475130517
SZ002079,-0.549601259484,0.628768013828
SZ002463,0.187456136596,-1.350587618712
SH605358,3.455707240374,23.881242887289
SZ002185,1.735387922829,-165.550489327886
SZ300327,2.163713447536,-1.292863547359
SZ002222,0.504643768602,1.277233059514
SH603005,0.835450316065,2.460954612869
SZ002156,1.869984572889,-3.035484630698
SZ300623,4.904266625669,-5.309432831397
SH600460,-0.313660760219,1.314925858441
SZ002436,0.415625524099,0.370898321389
SZ300223,1.526272915019,1.321406547959
SZ300671,2.659139260273,-18.397621216943
SZ300831,0.573947729389,2.288455122386
SZ002916,0.544933562714,0.018557471856
SZ002409,2.112323542115,1.652369363462
SZ002371,1.621456494903,0.420266640598
SH600183,1.225468396696,-1.025232279967
SZ300782,2.97400936961,5.110381636379
SZ300408,0.109703684472,0.061008844533
SZ300661,2.268544579211,-0.120708572541
SZ300706,0.260445678115,13.442094627477
SZ300456,0.306618878056,1.19322139031
SH603160,0.509081899536,0.440476672557
SZ002938,0.916134828978,0.710318338963
SZ000636,1.82993932942,1.609581588321
SH603986,2.229953820594,1.319168857754
SZ002384,0.835967839325,0.474808413959
SZ002484,1.243698405882,0.992338276035
SZ300373,2.148707018742,32.811538847464
SZ300613,-2.028186544609,0.264407388226
SZ002049,0.282810858328,-1.166763765991
SH600563,3.231548734974,0.085637172755
SH603678,2.059743117777,-0.267176555079
SZ300852,3.767418631987,-14.661836317463
SZ000733,-0.823344546376,-0.068514768817
SZ300903,,
SH600336,1.676190717658,-1.922636338081
SZ000651,1.389532460222,6.403980601815
SZ002705,0.762363820886,3.932681240125
SH603486,3.796475364498,0.808596482973
SZ000333,2.114631789101,3.069137605262
SZ300403,2.704587388156,-3.589587546442
SZ002508,3.721568604992,-63.514901029414
SH600690,3.572908175751,2.183848343482
SZ002050,2.879780881123,0.93664455981
SZ300217,1.191769997024,5.289724025728
SZ002242,2.075348230204,0.732510760286
SZ002759,3.478355107644,2.704679371687
SZ300160,1.234829262188,-2.072085327214
SH601601,-0.32661181336,0.64946846444
SH601318,0.083978164976,1.522580404171
SH601336,1.003261490811,-1.260591974105
SH600291,1.642328066985,1.819366432309
SH601628,1.076790686435,-1.874512650922
SH600318,-1.049570308817,0.376957792777
SH601319,0.309325518808,-0.151678718049
SZ000987,-0.107511650824,0.51012409115
SZ002647,0.163297046174,3.159597248323
SZ300501,4.789072370674,15.046007488031
SZ300849,0.10571680783,0.151168823367
SH603429,-0.995451341442,0.157383737788
SZ002565,0.831628345247,0.800890614141
SZ002585,3.635005348971,2.568899513502
SZ002701,1.615866168582,-11.696164602817
SH600871,0.67594880613,3.014326614786
SH603619,-4.283636802323,2.291133308153
SH600968,2.371521456268,3.657648564464
SZ300191,2.351503356024,4.041590807286
SZ300157,0.952823284131,-0.29380861227
SH600583,0.521384371652,2.467378807066
SH600339,0.478820253855,3.577571526899
SH601808,0.162077397468,1.933086239661
SZ300164,-0.098166034565,3.735160204356
SZ002739,2.287396706989,4.375096131159
SZ300315,0.544994401169,-2.579088156192
SZ002027,0.761605757442,1.64640856385
SZ300418,1.389393653376,12.842784389149
SZ002400,0.679173173833,0.397472148959
SZ002607,1.284570225337,0.817405910575
SZ002624,1.66002759407,1.182647072912
SZ002602,0.823910150776,1.228540441131
SZ002555,2.351504531572,2.681991317387
SZ002425,0.502265310517,0.183164764144
SZ300459,1.767497406515,5.105169201919
SZ002131,1.496662926335,1.176752237471
SH603533,11.350573682627,-3.021190456353
SZ002803,1.074961608928,0.239848446205
SH603444,4.519463890109,2.480500751341
SH600744,5.023538663786,3.128516300082
SH600116,0.663346369768,-0.379629093273
SZ000591,-0.096013076902,0.184137527924
SH600025,0.730158044473,1.137323596397
SH601016,0.153664061818,-1.46391265815
SZ003816,0.045002489505,0.498683505186
SH600900,0.881817252867,0.119557992346
SZ000155,10.902641358764,5.031537605416
SH601908,3.64425975511,1.296650828286
SZ300713,-5.077099669151,0.23738859789
SZ002227,8.687600622794,0.289064337685
SZ002249,2.83475603926,1.491785706365
SH600580,1.975460746849,0.288747984538
SZ002733,-1.067229320628,3.3559016908
SZ002074,1.962089527172,0.78206155565
SZ300283,3.702170663463,-3.53122474432
SZ002531,-0.175034668509,-0.097492948807
SZ300447,2.852324829401,-13.115170474502
SZ002218,1.245289660781,1.213096617173
SH600875,0.29712150355,-0.917323707345
SZ002196,-0.543805150092,-0.51602289778
SZ002276,2.207583969434,0.859287318692
SH600732,3.235294162727,0.723384556003
SZ300141,5.687406765027,-5.211489024333
SZ300484,1.064779569043,-1.287074687675
SZ300068,1.086667341963,-1.468887758249
SZ300693,1.654242736755,-1.504671395359
SZ300129,1.221411319229,3.994834325552
SZ000400,2.798199901412,1.044225100766
SZ300477,-2.003773437159,1.390933386534
SZ002202,2.878670108539,0.299802819381
SH603218,0.709487233217,-0.508895218223
SH600405,0.28690725098,0.798074343568
SZ002028,-0.370457464269,-0.08520476975
SH600438,1.687492923074,-0.218127856859
SZ002129,0.353316164435,12.819175592956
SZ300776,0.085093073706,0.391112962417
SZ300001,5.550940624286,0.082838060796
SZ300062,2.293735910267,43.656148148878
SH603195,2.040776863076,1.105041387702
SZ002459,1.670472815434,-2.468525462045
SH601012,0.635929914964,-13.409500461454
SZ300153,3.241640485366,0.332839390497
SZ300376,0.962348803547,-23.488523540714
SZ300014,1.268135115825,2.727515818696
SZ300724,0.302669242412,-0.022030517912
SH603806,0.425307927945,0.447906423341
SH601615,-0.640279073673,-0.230863680018
SH601727,0.215138312567,2.692990412184
SZ300124,3.243770556301,6.086708876761
SH600089,-0.271693914562,0.918353540033
SZ002617,-0.192148607816,-1.836523875397
SZ300185,0.424123213829,-1.295763757996
SZ300316,0.260536954925,-3.937895582838
SZ300118,0.511800182982,-4.176640167135
SZ002506,-1.363230231214,0.840102842347
SZ300116,2.080237305364,-3.173653977636
SH600885,0.766243675145,1.419615267797
SZ300444,3.814856784334,-1.829297994835
SH601877,0.596030185625,0.43490202586
SH600406,3.501589257967,2.906992752683
SH603185,0.083126010137,-0.871230741251
SZ300569,-0.058467539636,-3.024293989041
SZ300750,1.615298794775,5.185251589166
SZ300208,1.193466725824,-4.097594764749
SZ300286,5.593250037658,-53.874405586083
SZ300670,3.305236920483,74.256822341646
SH603063,2.561256077909,1.407843174067
SZ300274,8.01332610112,1.341166441113
