symbol,_J,_U
01299,0.411153846154,-0.954464285714
06060,-0.51685106383,6.655342465753
02318,0.075833333333,-0.059574468085
02601,-1.51875,-2.771863117871
02628,0.0,-0.007575757576
01336,0.0,-0.0
01347,-0.66625,-0.0
00981,-0.658201754386,-12.250612244898
00522,-0.816877076412,-18.740853658537
00728,-1.9,-6.333333333333
00941,-4.062127659574,-4.821212121212
00788,0.0,-21.094736842105
00762,0.0,0.779005524862
03319,-0.010434782609,0.061146496815
03333,-1.025416666667,-3.890909090909
00688,-0.0,-0.0
06098,-0.0,-3.889138576779
01918,-0.0,-3.258947368421
01113,0.0,-5.333333333333
02202,-1.147906976744,-0.0
02007,0.0,0.202923976608
00016,,-5.18
06666,,
00960,1.637777777778,-7.967567567568
02313,-0.392909090909,-1037.279999999772
02020,-0.0,-2.658904109589
02331,0.16987654321,1.080628272251
01157,-1.780273972603,-72.199999999997
03898,-1.049230769231,-47.789781021898
00968,0.0,4.664646464646
00819,0.0,14.623728813559
00868,0.657021276596,66.171428571428
02018,0.223157894737,-0.270926517572
02382,-0.746506024096,-24.095555555556
02208,0.0,-41.551020408164
03808,-2.044608879493,159.287058823535
06865,0.082727272727,68.968421052633
01108,0.0,-10.113368983957
02338,-2.138224637681,21.46
03800,-1.089795918367,13.762886597938
01919,0.0,2.064257028112
02982,-2.864572386808,47.963542116631
00916,-0.968083623693,-160.292307692298
02688,-0.0,-13.450746268657
00384,0.0,1.269868322981
00003,0.0,9.58
00002,0.868571428571,1.266666666667
01799,-0.533305439331,1456.685714285658
00902,0.0,-0.06106870229
00815,-0.193043478261,0.210426540284
02899,-0.476888888889,-1.549458483755
09992,,
06690,,
00669,-0.474683544304,-1.913265306122
01999,-0.872093023256,-4.591836734694
06993,,
06969,-0.0,-0.0
03323,-0.0,-1.15625
00914,0.0,2.419217081851
09922,-2.834285714286,10.705035971223
00520,-4.88,4.436363636364
06862,-0.499516129032,25.110810810811
01928,1.303880597015,109.199999999983
00027,0.501176470588,1.234782608695
00694,0.511724137931,1.124242424242
01088,0.0,-0.12936802974
00772,-1.110063694268,6.563267670915
02013,-0.551556122449,-15.172631578947
01610,-32.460000000001,15.457142857143
01316,-0.451235059761,-14.902631578947
03606,-0.584975609756,-899.399999999859
01211,-0.777662337662,-57.948387096774
02238,0.0,2.746022727273
00175,-0.69,-4.219108280255
02333,0.536666666667,22.488888888888
03908,1.453538461538,-0.0
00388,-0.836042553191,-5.511079943899
06030,0.406666666667,-0.559847036329
00799,-1.98,5.247887323944
02400,-1.804680851064,4.294683544304
03738,-2.132035714286,5.852647058824
03690,-0.455508474576,65.151515151517
00302,-2.431034482759,51.086956521739
08083,-0.0,-29.842105263158
00268,-0.536341463415,-0.0
00700,-0.52233463035,70.652631578947
03888,-0.540319148936,-0.0
00909,9.193333333333,-7.145077720207
09923,-0.86335839599,11.406622516556
00354,-0.542292993631,-68.322222222223
09618,-0.83014084507,-321.490909090871
09988,-1.70085106383,-88.822222222224
09999,-0.445359477124,14.497872340426
00883,-1.165185185185,-0.0
02883,-1.416634615385,-39.288
00386,-0.0,-0.900787401575
00857,0.0,-0.1375
01117,-0.0,-1.777622377622
00168,0.820157480315,-61.270588235289
00291,0.393939393939,1.326530612245
02319,0.193469387755,2.494736842105
00322,-1.299775280899,1.205
01579,-1.024050632911,21.704878048781
06186,-0.0,-3.763157894737
09633,0.077263157895,-10.009090909091
01876,0.055384615385,0.040601503759
06808,1.702857142857,3.292817679558
03993,0.114545454545,-1.712621359223
01772,-0.972,44.861538461539
01378,0.014838709677,-0.186486486486
02186,-0.699056603774,0.973718791064
06185,-1.906063193851,40.434782608696
06855,-0.405427135678,-6.704709141274
01951,-0.414945054945,17.427692307692
01877,-0.529268292683,81.886792452831
00867,-1.298620689655,1.825201938611
03347,0.118685446009,0.999209486166
02196,-0.0,-10.578260869565
00241,-0.0,-35.882352941177
02269,-0.0,-9.689130434783
02359,-0.592508591065,19.051933701658
09926,-0.4595,-46.503614457831
00570,-2.453571428571,1.924369747899
06618,,
03759,-0.955782312925,-30.543478260869
01093,-0.0,-3.113709677419
01177,0.0,-2.090322580645
00460,-2.336111111111,10.368493150685
01801,-1.918153846154,-4.681351689612
02158,,
06078,-0.672792792793,-86.051028806585
00708,-0.363604240283,16.096089385475
00853,-0.956,-233.68888888888
02500,0.770515463918,18.685
01833,-2.111888111888,12.377049180328
03968,-2.05023255814,-33.907692307693
00011,-0.0,-1.191071428571
01658,-2.062727272727,20.627272727273
03988,inf,-2.047058823529
00005,-0.0,-1.614814814815
00939,-0.593333333333,-1.959633027523
01398,-1.251428571429,-29.2
01288,0.0,-0.708860759494
01797,3.16,4.134579439252
00493,-2.425263157895,38.4
00881,0.0,1.15746835443
00285,-1.203406940063,21.59320754717
00992,-0.922536585366,46.504918032786
00763,-0.763529411765,-0.0
01810,0.250909090909,8.448979591837
06088,-1.778260869565,-454.44444444445
00001,0.0,0.121076233184
