symbol,_J,_U
06060,2.441984046921,0.092998563146
02318,1.400455059142,-13.086576341118
01299,0.779720755051,-0.301210531147
02628,1.447156767288,8.940440900549
02601,3.308293918348,0.65723761
02328,0.301860298803,0.21956155659
00981,9.295197840635,2.302574671375
01347,-0.312635219151,0.669415614258
00788,-0.280442903862,-1.446217869191
00762,0.497211985923,-12.944757152825
00941,0.178414330732,-1.485688794954
03333,0.664738863959,-0.257808329038
02007,0.717249696991,0.525550292531
06098,0.116245867229,-0.804972330988
00960,-0.067474248554,0.465519486898
01109,-0.2390581332,-1.365144089579
02202,0.584112951859,0.649963065958
00688,0.142856977109,-0.386218065064
01113,-0.122428687904,-0.3968203491
00016,0.042111584374,0.409212517455
01918,-0.160630340573,0.116587763043
00813,-0.437506173886,-1.114407549832
03998,8.35206901896,3.099142034193
02331,2.682341456277,0.776732725741
02020,2.718024149264,0.512171854266
02313,2.838588770257,0.479856523142
02382,7.177180097415,1.206162523867
01478,3.722749489097,-0.541943104141
00489,2.735406576664,1.200052559717
02208,9.14129444787,0.781633636938
02018,1.668964710752,-0.849593064124
06865,3.282423427859,0.422739537863
02338,0.632768049619,-0.946391692248
00968,1.658389586164,-65.676648919122
00868,1.013521148003,-1.221582400145
01888,11.639372513942,-31.178254559269
02866,7.505230955658,2.380159284652
01919,9.312576169949,1.67179978551
00144,8.234990490954,0.519174625902
00916,1.38107683494,0.03256245642
00002,0.370289663216,-0.965474315851
02688,0.683537044223,3.114954554143
00384,1.436351661298,0.928913645934
02899,2.977658502621,1.069957941915
01787,0.290365759867,-0.667634195149
06969,3.149893029718,1.234483617722
01169,0.987295284401,1.373330725937
01999,3.483812494147,0.726330098181
00669,0.815290214396,0.30779742488
03323,-0.177377594241,-0.421672038606
00914,-0.084688231882,-0.987817178594
01128,-0.751945542704,-0.134994500988
00027,1.66700366637,0.598854365778
01928,-1.135269481605,0.414305033575
01055,0.559476254353,-0.04573825799
09987,,
06862,-0.0093723861,-0.740094947765
01088,-0.381328745417,-1.48605897783
02013,1.662295647075,-0.402284192534
00772,2.122524554049,2.04407498056
00288,-0.031881833932,-3.140950418854
02238,3.032142436512,1.892322138986
00425,-0.170644373156,0.02324532148
00175,1.920190586737,0.934978118486
01211,2.088249314032,1.435991682629
02333,5.2837955163,0.722448883669
03606,1.506449071688,0.983239690807
01114,-0.487544012409,-0.261190239612
01776,5.228424244108,0.400143037112
06030,1.218749717875,-2.115965610324
06066,1.800685458512,-1.611367380118
06881,1.87777551773,0.122067283087
06837,1.290049707258,0.253256702037
03908,2.475545433496,-0.763955862995
00388,1.117008367868,1.886188017551
03738,8.141040540017,1.12647327113
00354,5.22544365918,0.046990270089
08083,7.15254472851,2.910074522145
00268,4.451670218933,-0.222714346784
09988,1.040543673952,0.071419513041
01137,4.347266153832,6.356255005183
03690,3.248905804586,1.146104932256
03888,1.736341504649,0.862668067565
00700,2.342449135321,4.04679787825
09618,2.224386768185,0.747103145488
09999,0.005061637534,-0.233632139803
09698,,
00909,,
00386,0.31142869938,0.575009892398
00883,0.193397731044,-0.989885150505
00291,0.168179932105,13.930401144822
09633,,
02319,1.492208874043,0.19863571436
01579,3.108807318767,3.857012887465
01876,1.145539478341,2.674520264722
06186,0.663974748267,3.090375228557
00322,1.400654801102,0.535741734253
01475,1.338623301756,-17.377121482908
06808,-0.426452652553,-0.435812883946
01772,4.062425476905,1.312512322787
02689,1.931791211867,0.972154509478
01548,3.709423950352,-1.617733843343
02126,,
00241,3.753605492809,0.391859173551
06185,2.597742814985,-16.313093397581
02359,2.288014112862,1.262642413741
02269,3.915251812786,1.37216029296
01177,0.052581847601,-1.00171882463
01099,1.67085505441,-4.845661871782
01093,1.912917305129,18.308855482852
01801,1.991118019269,3.342845147985
01833,0.209572677381,0.379476702196
00853,0.352290295075,-1.96386403933
01066,0.434262223702,9.826736850247
03988,1.127666162571,0.3560024633
03968,2.607592818454,0.815190455318
00939,2.291733561801,0.406242719483
01288,2.302211685543,0.823969114493
01658,4.519351644965,1.012701110347
00005,1.290129848288,2.007538934861
01398,2.356848188378,0.770562034924
02388,1.64747089895,0.942477017375
01797,2.879183353429,-7.1408775697
06110,1.254483487612,-0.930512258981
01268,1.405088500805,3.734047189984
00881,2.619658809895,3.350528957084
01337,38.074844030772,2.690190010148
00285,2.457925821173,111.800812493068
00763,0.922472379079,-0.407078353279
01810,2.515466791883,0.356503036953
00992,0.01740588588,-0.056807392706
00001,0.560644267506,0.845688086839
